n_scaffolds	n_contigs	scaf_bp	contig_bp	gap_pct	scaf_N50	scaf_L50	ctg_N50	ctg_L50	scaf_N90	scaf_L90	ctg_N90	ctg_L90	scaf_logsum	scaf_powsum	ctg_logsum	ctg_powsum	asm_score	scaf_max	ctg_max	scaf_n_gt50K	scaf_l_gt50k	scaf_pct_gt50K	gc_avg	gc_std
500	500	1158318	1158318	0.000	116	2586	116	2586	394	1174	394	1174	13410	1566.253	13410	1566.253	6.415	21851	21851	0	0	0.000	0.48669	0.09644
